date_time;resolve;uid;title;url;text;views;answers;author;upvotes;type;tags;;;;;
20/11/2012 11:07;;337.2;Re: Navigating through the API, where to start?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Navigating-through-the-API-where-to-start/td-p/13527;"Thank you for the quick reply Ergin! Ergin wrote: As for your specific questions, first off signers do *not* need their account to sign documents- once they sign they'll be asked if they want to create an account for free but they don't have to.  Noted, thanks! Ergin wrote: As for the manager, can you shed some light on your document process a bit?  You've mentioned that your manager uploads the document into your system.  If that's all they do, and then the landlord is able to find that document themselves and has access to it, then I think the landlord can create and send an envelope for signature while referencing that document, and in this case I don't believe the manager would need to have their own account.  However I want to make sure I'm understanding that process correctly... Correct, the manager will have the ability to upload their own PDF file. We currently have a file vault where they can upload the document online through our system (the file ends up being hosted on amazon s3). We can certainly reference that document, but are not opposed to uploading the document into the docusign system either if that makes the process easier in terms of integration. I am not sure what the best method is (or what methods are available to me and the pros/cons of each). I'm currently looking at the ""Create Account"" on page 39 of the REST_API_Guide_v2.pdf and am wondering if I should maybe create an account for each manager and store the accountid, apipassword, baseurl and userID from the response locally so I can reference it for any future requests for that manager. Thanks again for your help! edit: I was intially going to use the SOAP option but decided on REST API, version 2.";533;N/A;jholst;0;answer;N/A;;;;;
03/12/2012 11:28;;337.3;Re: Navigating through the API, where to start?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Navigating-through-the-API-where-to-start/td-p/13527;"Hi jholst, sorry I forgot to respond to your last post.  Were you able to get all of this working and or did you have any further questions that I could help with?
 
Thanks,
-Ergin";494;N/A;Ergin;0;answer;N/A;;;;;
03/12/2012 11:48;;337.4;Re: Navigating through the API, where to start?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Navigating-through-the-API-where-to-start/td-p/13527;I have not. I ran into an issue where I'm being asked for a Distributor Code and Distributor Password. I also am unsure of the planID. I'm referencing page 40 on REST_API_Guide_v2.pdf;493;N/A;jholst;0;answer;N/A;;;;;
03/12/2012 14:40;;337.5;Re: Navigating through the API, where to start?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Navigating-through-the-API-where-to-start/td-p/13527;"To be honest I haven't run into that issue yet but doing a search through community yielded this.  Looks like you need to contact your Account Manager for the Distributor Code and Password:
 
http://community.docusign.com/t5/DocuSign-API-Integration-Java/DistributorCode-and-DistributorPasswo...
 
As for the planID, it looks like you can get the value of that by making a GET request, please see the following:
 
http://www.docusign.com/p/RESTAPIGuide/Content/REST%20API%20References/Get%20Account%20Billing%20Pla...";490;N/A;Ergin;0;answer;N/A;;;;;
26/08/2012 13:39;false;338;MS Dynamics insufficient privileges;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/MS-Dynamics-insufficient-privileges/td-p/12131;"I just installed the MS Dynamics addin.  When I go to opportunites, select an opportunity, and select 'Send with Docusign', the system returns wth an error message: ""Insufficient PrivildgesYou must be a system administrator to configure the DocuSign administrator account Login."" I am currently the systems administrator for the Dynamics account.  I have reviewed the secuity role, and cannot see anything additional I'd need to enable.  I use Dynamics CRM 2011 Online.Please let me know how I can configue the system.  Any help appreciaited.";937;4;sabrown;0;question;;;;;;
29/08/2012 17:49;;338.1;Re: MS Dynamics insufficient privileges;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/MS-Dynamics-insufficient-privileges/td-p/12131;"Hello,
 
Thank you for your question. I ran your email address (the one used for this community) in our system and found that your current account type in not compatible with MS Dynamics. Can you please sign up for a free trial account through Dynamics?
Let me know if you are still getting this error after creating and syncing to the trial account. 
 
Hope this helps!";890;N/A;Molly_Brown;0;answer;N/A;;;;;
30/08/2012 13:47;;338.2;Re: MS Dynamics insufficient privileges;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/MS-Dynamics-insufficient-privileges/td-p/12131;That is the current ID I use to log into Dynamics CRM.  I'm not sure what process you followed to determine this was not a valid account for CRM, but it is the one I use, and have been using for a couple of years.  I'm pretty sure from my post it was evident that I was a current administrator on our CRM account.  It is my Live ID. Please advise for next steps. Thanks!Scott;880;N/A;sabrown;0;answer;N/A;;;;;
30/08/2012 15:43;;338.3;Re: MS Dynamics insufficient privileges;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/MS-Dynamics-insufficient-privileges/td-p/12131;"Hi Scott,
 
The process I used was based on the email address used in this community post.
I believe that you are an admin in Dynamics. For MS Dynamics to link to DocuSign you need to be an admin for both and have a certain type of DocuSign account. I pulled up your DocuSign account (based on your email address) and saw it was a basic DocuSign account. We'd need to get you on a different DocuSign account to connect with a CRM. Do you possibly use a different email address to log in to DocuSign than you do for the community? I should have been more specific and suggest that you create a free trial DocuSign account instead of trying to link to your existing DocuSign account.
As this is a public forum I don't want to divulge any personal information. Can you please write to service@docusign.com for further troubleshooting if needed?
 
Thank you!";868;N/A;Molly_Brown;0;answer;N/A;;;;;
04/12/2012 10:46;;338.4;Configuring DocuSign - MS Dynamics connector for entities other than Opportunity;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/MS-Dynamics-insufficient-privileges/td-p/12131;hi, Currently we can send the documents/envelopes from Opportunity entity in Dynamics CRM 2011, we wanted to enhance this and use it for other entities. I guess there are some plugins which are registered on the Opportunity entity that will retrieve the Notes/Attachments for the opportunity and post it to the Docusign application as part of the envelope. Can we get the plugin code / API so that we can re use it for other entities. Any suggestions is most welcome. Thanks.;547;N/A;Mwb_Ava;0;answer;N/A;;;;;
03/12/2012 04:02;false;339;Setting up a presigned Document;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Setting-up-a-presigned-Document/td-p/13837;Hi, we are using Docusign Integrated with Salesforce and currently have documents approved by both Employees and Employers. We want to add functionality so that Employers details are adding automatically to our Documents.We can pull in the name and date for our employers but is there any way to default a signature directly into our documents using docusign Many ThanksBrian;477;2;brianfarrell;0;question;;;;;;
04/12/2012 11:34;;339.1;Re: Setting up a presigned Document;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Setting-up-a-presigned-Document/td-p/13837;;462;N/A;KennyBDocuSign;0;answer;N/A;;;;;
04/12/2012 11:40;;339.2;Re: Setting up a presigned Document;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Setting-up-a-presigned-Document/td-p/13837;"Hello,
 
Thank you for using the DocuSign Community Forum.
 
As of right now, there is not a way to auto populate a signature.  You can create a template and add the signautre tag in there to make it easier for the signer, but they would not be able to have a signature auto populate.   This is mainly due to security, and being an electronic method of having someone physically sign a document in person.
 
Thank you,
DocuSign Customer Support";462;N/A;KennyBDocuSign;0;answer;N/A;;;;;
28/11/2012 09:59;false;340;Can I attach docusign security to an Autodesk Revit model?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Can-I-attach-docusign-security-to-an-Autodesk-Revit-model/td-p/13741;We want to secure a BIM model created with Autodesk Revit. This is not a document, this is a digital 3D model used for engineering purposes. When we send it out to consultants we do not want to give them access to our data until they agree to our terms of use;367;1;cadfx57;0;question;;;;;;
10/12/2012 06:20;;340.1;Re: Can I attach docusign security to an Autodesk Revit model?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Can-I-attach-docusign-security-to-an-Autodesk-Revit-model/td-p/13741;"Thank you for your question.
 
Are you able to attach other PDF's to this type of file? If so then most likely you can also attach a DocuSign envelope. 
Your best bet would be to contact our sales department at sales@docusign.com or call 1.877.720.2040 to see if there is another customer using this type of application with DocuSign.
 
Thanks!";313;N/A;Molly_Brown;0;answer;N/A;;;;;
29/11/2012 19:42;true;341;SalesForce multiple signatures single signer problem;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SalesForce-multiple-signatures-single-signer-problem/td-p/13789;Hi,I'm working on a SalesForce / Zuora & DocuSign integration.  Our sales people will build a quote for products out of Zuora with Z-Quotes and end up with a PDF on the Opportunity.  If we only sent the Quote, there are places to sign on that quote and everything works fine as intended.  However, new clients have to sign a master service agreement (MSA).  That would be the first of two documents being sent via DocuSign but both documents have \s1\ anchor text tags.  When both documents get put into the same envelope it no longer becomes signable at all. Sales sends:1.  MSA - with \s1\ anchor text2. Quote - with \s1\ anchor text DocuSign.. no longer signable.  How do I keep both signature tags on both documents and enable the Signer 1 to sign both? Thanks in advance!;1342;4;CFDude;0;question;;;;;;
03/12/2012 08:52;solution;341.1;Re: SalesForce multiple signatures single signer problem;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SalesForce-multiple-signatures-single-signer-problem/td-p/13789;"Ok, I have a workaround but it's not a good one.  If, while in SalesForce and ""Send via DocuSign"" we manually upload the word doc for Master Service Agreement, it works.  Both documents retain their signable state.  Why can't I upload this doc to ""Shared Templates"" in DocuSign and have it work the same way there?";1314;N/A;CFDude;0;answer;N/A;;;;;
05/12/2012 09:43;;341.2;Re: SalesForce multiple signatures single signer problem;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SalesForce-multiple-signatures-single-signer-problem/td-p/13789;Hey CFDude, I'm working on a SalesForce / Zuora & DocuSign integration as well. Having trouble streamlining sending the quote through docusign from the z-quotes page. Any chance you wouldn't mind an email to pick your brain about one or two things? I'm ben (at) chartbeat (dot) com;1290;N/A;bhstahl;0;answer;N/A;;;;;
10/12/2012 10:43;;341.3;Re: SalesForce multiple signatures single signer problem;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SalesForce-multiple-signatures-single-signer-problem/td-p/13789;Sure thing Ben, sent you an email.;1243;N/A;CFDude;0;answer;N/A;;;;;
10/12/2012 10:46;;341.4;Re: SalesForce multiple signatures single signer problem;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SalesForce-multiple-signatures-single-signer-problem/td-p/13789;"For some additional notes, I've tried putting my additional template in a variety of places but if you're In SalesForce, and you want to send via DocuSign & you intend to use your own custom tags or anchor tags in the document.  Then you must upload manually at the time you're doing the sending - OR, just as good, upload the word doc template to the Salesforce ""Documents"" tab.  I have not found a single way to make my own custom template work with achnor text & custom tags while having said template stored within DocuSign itself as a ""Shared Template"" it chokes.";1242;N/A;CFDude;0;answer;N/A;;;;;
