date_time;resolve;uid;type;views;answers;upvotes;author;title;text;url
21/07/14 15:22;solution;463.10;answer;;;0;Troy Blank (troyblank);;"Been talking to a lot of people and have verified our oAuth flow works on iOS7 on a 4s as well as iOS8 using:
https://github.com/Dwolla/ios-app
Here is the exact place the oAuth is managed:
      github.com
  
Dwolla/ios-app/blob/master/DwollaV2/LoginViewController.m
//
//  LoginViewController.m
//  DwollaV2
//
//  Created by Nick Schulze on 2/16/13.
//  Copyright (c) 2013 Nick Schulze. All rights reserved.
//
#import ""LoginViewController.h""
NSString* redirectUri;
interface LoginViewController ()
end
implementation LoginViewController
synthesize delegate;
- (id)init
  This file has been truncated. show original
This leads me to believe more so that this issue is being caused by whatever method ionic is doing to show the web view. I would suggest using a different method such as the inappbrowser plugin. Let me know if this helps.
Thanks.";https://discuss.dwolla.com/t/mobile-version-of-permissions-page/463/10
24/07/14 13:57;;463.11;answer;;;3;Igor Korn (korn_igor);;"Hello,thank you for suggestions! We were able to solve it using following code:
<ion-content has-header=""true"" scroll=""true"" has-bouncing=""true"" class=""ui-content"" style = ""-webkit-overflow-scrolling: touch !important;
    overflow: scroll !important;"">
    <iframe id=""dwolla-setup"" src=""{{foreignPage}}"" class=""dwolla-foreign-page""></iframe>        
</ion-content>
""overflow:scroll"" did the trick! 
Now we testing app and no more scrolling issue so far.
Thank you again for help! 
Regards,Igor";https://discuss.dwolla.com/t/mobile-version-of-permissions-page/463/11
24/07/14 17:22;;463.12;answer;;;0;Gordon Zheng (gordon);;korn_igor good to know.  Thanks for coming back and sharing your solution!  This will surely save someone a lot of time in the future.;https://discuss.dwolla.com/t/mobile-version-of-permissions-page/463/12
30/07/14 04:50;true;486;question;211;3;1;Eric Mayefsky (Eric_Mayefsky);Webhook debugging and documentation questions;"Hey Dwollans,
I am adding webhooks to my service and am having difficulty getting the webhooks to actually fire.  A few questions related to this:
--Is there any external way to see if a webhook is working, other than knowing that my endpoint is not being hit?  That would be a nice debugging feature, I would think, for a lot of folks, to just be able to click a button in your app dashboard that triggers an attempted post to a webhook.
--The documentation says ""Although Notifications are asynchronous, the information sent with the request will always follow the corresponding information on Dwolla.com and, where exposed, the information available via the Dwolla API. For example, if you subscribe an application to transaction status Notifications, the status value sent via the Notification contains the same status you'd see on Dwolla.com or in a response from Dwolla's transactions API for the given transaction.""  How asynchronous are we talking?  Are there any SLAs at all on when the webhook arrives?
--https://developers.dwolla.com/dev/pages/webhooks describes four webhooks, but a fifth one, TransactionCreated, is available in the Add/Remove Application Features page.  Any reason this is undocumented?
--Does TransactionStatus fire when a transaction is first created, or only TransactionCreated?  For transactions that involve existing Dwolla balances, and so are processed immediately, do TransactionCreated and TransactionStatus both fire?";https://discuss.dwolla.com/t/webhook-debugging-and-documentation-questions/486
30/07/14 15:29;solution;486.1;answer;;;1;Gordon Zheng (gordon);;"Hey Eric_Mayefsky,
A common cause for failed webhooks is a webhook URL with a port number.  Dwolla will ignore port numbers and default to port 80 for http and 443 for https.  For example, if you set the webhook URL to:
http://mywebsite.com:3000/webhook
Dwolla will actually send webhooks to:
http://mywebsite.com:80/webhook
Let's answer those questions...
I usually set the Webhook ""All URL"" in application settings to a requestb.in when testing webhooks.  This will confirm that webhooks are actually being fired for whatever action you're expecting to trigger the webhook.  It's definitely on our wish-list to build a webhook request/log inspector like Twilio's.
There is no service-level agreement which guarantees the timing of webhooks.  We can say for sure, though, that webhooks are always sent immediately after the event which triggers it occurs.  For example, a TransactionStatus webhook will be sent, 1 second after a transaction is created via the Send endpoint, rather than, say, 1 minute.
Good catch.  TransactionCreated is a deprecated webhook type.  It is no longer fired, which is why it's no longer documented.  Thanks for pointing this out.  We will remove the field from the Application Features page.
When a transaction is created, a TransactionStatus webhook is fired immediately.  Any changes to its status afterwards, say, if it becomes failed or processed or reclaimed, will also trigger another TransactionStatus webhook immediately following the change.
Hope that helps!";https://discuss.dwolla.com/t/webhook-debugging-and-documentation-questions/486/1
31/07/14 06:36;;486.2;answer;;;1;Eric Mayefsky (Eric_Mayefsky);;"Thanks gordon!  This was super helpful and I was able to figure out the issues I was having.
Just to be 1000% clear: for a Dwolla balance-funded transaction, the TransactionStatus comes into existence as processed, right?  So (at least for a properly functioning transaction) we should see exactly one TransactionStatus webhook in the lifetime of the transaction.";https://discuss.dwolla.com/t/webhook-debugging-and-documentation-questions/486/2
31/07/14 14:24;;486.3;answer;;;0;Gordon Zheng (gordon);;"Yes, a balance funded transaction will only fire a TransactionStatus webhook with a status of ""processed"".
That's because balance funded transactions clear instantly.";https://discuss.dwolla.com/t/webhook-debugging-and-documentation-questions/486/3
02/04/14 00:57;true;165;question;1077;4;0;Luray Martin (Luray_Martin);Can Dwolla be integrated with Ebay;I sell on Ebay and would love to be paid with Dwolla. Is there a way to do it and if not can it be added. Thanks;https://discuss.dwolla.com/t/can-dwolla-be-integrated-with-ebay/165
04/04/14 13:52;solution;165.1;answer;;;2;Ian Zimmerman (ian1);;"Thanks for the question and support Luray! At this time there is no Dwolla/Ebay integration, and they have some policies in place preventing additional payment methods (http://pages.ebay.com/help/policies/accepted-payments-policy.html). Obviously we would love the opportunity to be a payment option but as you can imagine those types of discussions take time. I will make sure to add your name to the list of supporters for this functionality. 
Thanks again Luray!";https://discuss.dwolla.com/t/can-dwolla-be-integrated-with-ebay/165/1
04/04/14 16:24;;165.2;answer;;;0;Ben Milne (bpmilne);;"http://pages.ebay.com/help/policies/accepted-payments-policy.html
It looks like they break it up into:
allowed
restricted (still allowed but apparently for specific purposes. Dwolla should fit here)
not allowed
And work hard to stop merchants from going outside the suggested path. While I'm sure you could add a ""Dwolla accepted"" in the auction like I've seen some other people do it will always require a bit more work with a lot more savings.
The categories outlined there for ""restricted"" payment forms by ebay is:
Motors > BoatsMotors > Cars & TrucksMotors > Cars & Trucks > Collector CarsMotors > MotorcyclesMotors > PowersportsMotors > Other Vehicles & TrailersMotors > Parts & Accessories > Automotive Tools & Supplies > Shop Equipment > Air CompressorsMotors > Parts & Accessories > Automotive Tools & Supplies > Shop Equipment > Brake LathesMotors > Parts & Accessories > Automotive Tools & Supplies > Shop Equipment > Frame MachinesMotors > Parts & Accessories > Automotive Tools & Supplies > Shop Equipment > Lifts / Hoists / JacksMotors > Parts & Accessories > Automotive Tools & Supplies > Shop Equipment > Paint BoothsMotors > Parts & Accessories > Automotive Tools & Supplies > Shop Equipment > Tire Changers / Wheel BalancersMotors > Parts & Accessories > Aviation Parts > EnginesMotors > Parts & Accessories > Boat Parts > Motors/Engines & Components > Outboard Motors & Components > Over 200 hpMotors > Parts & Accessories > Car & Truck Parts > Engines & ComponentsMotors > Parts & Accessories > Motorcycle Parts > Engines & ComponentsMotors > Parts & Accessories > Performance & Racing Parts > Auto Performance Parts > Engine & ComponentsMotors > Parts & Accessories > Salvage Parts CarsMotors > Parts & Accessories > Vintage Car & Truck Parts > Engines & ComponentsBusiness & Industrial > Construction > Buildings, Modular & Pre-FabBusiness & Industrial > Healthcare, Lab & Life Science > Imaging & Aesthetics EquipmentBusiness & Industrial > Heavy Equipment (all subcategories)Business & Industrial > Heavy Equipment Parts & Accessories (all subcategories)Business & Industrial > Manufacturing & Metalworking > Woodworking > Equipment & MachineryBusiness & Industrial > Industrial Supply & MRO > Cleaning Equipment & Supplies > Sweepers & ScrubbersBusiness & Industrial > Industrial Supply& MRO > Fork Lifts & Other LiftsBusiness & Industrial > MRO & Industrial Supply > HVAC > HVAC UnitsBusiness & Industrial > Printing & Graphic Arts > Bindery & Finishing EquipmentBusiness & Industrial > Printing & Graphic Arts > Commercial Printing PressesBusiness & Industrial > Printing & Graphic Arts > Plotters, Wide Format PrintingBusiness & Industrial > Restaurant & Catering > Commercial Kitchen Equipment > Cooking & Warming Equipment > Ovens & RangesBusiness & Industrial > Restaurant & Catering > Concession Trailers & Carts > Concession TrailersBusiness & Industrial > Restaurant & Catering > Refrigeration & Ice MachinesReal EstateEverything Else > Adult Only
The next obvious question might be, how does one suggest a new built in payment method to eBay? The help section doesn't turn up a lot.
Can Dwolla be integrated? O yes. Easily. 
Is it natively supported by eBay today? Unfortunately not. The more they hear that their customers want it though the more likely they are to make it happen!";https://discuss.dwolla.com/t/can-dwolla-be-integrated-with-ebay/165/2
05/04/14 00:34;;165.3;answer;;;1;Luray Martin (Luray_Martin);;Thanks for your responses. Sounds like I need to bug Ebay about it.;https://discuss.dwolla.com/t/can-dwolla-be-integrated-with-ebay/165/3
01/08/14 09:53;;165.4;answer;;;1;Myron D Yoder (Myron_D_Yoder);;Interested in ebay integration too.;https://discuss.dwolla.com/t/can-dwolla-be-integrated-with-ebay/165/4
31/07/14 14:28;true;489;question;406;2;1;Devakone (devakone);Register API, deprecated?;Hi all!I have been following the steps here:https://developers.dwolla.com/dev/docs/registerTo allow users of my app to create a Dwolla account, and my application making use of the node-dwolla module, it was brought to my attention that this API is deprecated and the page will be removed from the docs, which leaves me confused.What is the status of creating account through API, is it something that is no longer supported? The whole of my application (mobile app) is based on the premise of the users having access to Dwolla account, so if that functionality is removed, i will have to redesign the whole archictecture otherwise, it's open the app, go create a Dwolla account and come back when you are ready, which is a killer to engagement.;https://discuss.dwolla.com/t/register-api-deprecated/489
